DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,WATER_CONSUMPTION,ESTIMATED_POPULATION,DAY_OF_WEEK,IS_WEEKEND,IS_RAINY_SEASON
2013-09-05,2013,9,5,45.0,34.0,23.4,80.0,1,180,5776847.533333333,1581656.5643835615,3,0,1
2013-09-06,2013,9,6,38.5,32.7,24.0,83.0,1,180,5775994.166666667,1581754.6273972602,4,0,1
2013-09-07,2013,9,7,0.0,32.1,24.6,84.0,1,90,5775140.8,1581852.6904109588,5,1,1
2013-09-08,2013,9,8,0.0,30.9,23.7,84.0,2,180,5774287.433333334,1581950.7534246575,6,1,1
2013-09-09,2013,9,9,0.0,30.0,24.3,88.0,1,180,5773434.066666666,1582048.8164383562,0,0,1
2013-09-10,2013,9,10,0.4,32.4,23.6,86.0,1,180,5772580.7,1582146.8794520549,1,0,1
2013-09-11,2013,9,11,0.4,31.2,23.9,81.0,1,180,5771727.333333333,1582244.9424657535,2,0,1
2013-09-12,2013,9,12,8.6,32.5,23.9,80.0,2,180,5770873.966666667,1582343.005479452,3,0,1
2013-09-13,2013,9,13,0.0,33.0,24.6,79.0,1,180,5770020.6,1582441.0684931506,4,0,1
2013-09-14,2013,9,14,0.0,33.1,23.8,77.0,2,180,5769167.233333333,1582539.1315068493,5,1,1
2013-09-15,2013,9,15,0.0,33.6,25.5,77.0,1,180,5768313.866666666,1582637.194520548,6,1,1
2013-09-16,2013,9,16,0.0,33.0,25.0,79.0,1,180,5767460.5,1582735.257534247,0,0,1
2013-09-17,2013,9,17,1.8,33.4,24.6,81.0,2,180,5766607.133333334,1582833.320547945,1,0,1
2013-09-18,2013,9,18,0.0,33.9,25.4,77.0,2,180,5765753.766666667,1582931.3835616438,2,0,1
2013-09-19,2013,9,19,0.0,34.0,25.2,74.0,1,180,5764900.4,1583029.4465753424,3,0,1
2013-09-20,2013,9,20,0.0,34.7,24.3,69.0,1,90,5764047.033333333,1583127.5095890411,4,0,1
2013-09-21,2013,9,21,0.0,34.0,25.5,77.0,2,180,5763193.666666667,1583225.5726027398,5,1,1
2013-09-22,2013,9,22,0.0,34.8,25.3,73.0,1,180,5762340.3,1583323.6356164385,6,1,1
2013-09-23,2013,9,23,0.0,33.7,25.4,76.0,1,180,5761486.933333334,1583421.698630137,0,0,1
2013-09-24,2013,9,24,0.0,34.0,26.4,80.0,1,180,5760633.566666666,1583519.7616438356,1,0,1
2013-09-25,2013,9,25,0.0,34.0,25.6,78.0,1,180,5759780.2,1583617.8246575342,2,0,1
2013-09-26,2013,9,26,0.0,33.4,24.6,80.0,1,180,5758926.833333333,1583715.887671233,3,0,1
2013-09-27,2013,9,27,0.0,32.7,24.9,75.0,1,180,5758073.466666667,1583813.9506849316,4,0,1
2013-09-28,2013,9,28,8.5,33.6,24.2,82.0,2,180,5757220.1,1583912.01369863,5,1,1
2013-09-29,2013,9,29,0.2,31.3,25.4,81.0,1,90,5756366.733333333,1584010.0767123287,6,1,1
2013-09-30,2013,9,30,0.0,32.0,25.4,77.0,1,200,5755513.366666666,1584108.1397260274,0,0,1
2013-10-01,2013,10,1,0.7,33.9,25.0,72.0,2,180,5754660.0,1584206.202739726,1,0,1
2013-10-02,2013,10,2,0.0,34.0,24.9,75.0,1,180,5760996.29032258,1584304.2657534247,2,0,1
2013-10-03,2013,10,3,0.6,33.9,21.8,72.0,2,180,5767332.580645162,1584402.3287671234,3,0,1
2013-10-04,2013,10,4,10.2,33.7,24.6,78.0,1,180,5773668.870967742,1584500.3917808218,4,0,1
2013-10-05,2013,10,5,0.2,31.8,25.4,74.0,1,180,5780005.161290322,1584598.4547945205,5,1,1
2013-10-06,2013,10,6,0.0,31.0,24.8,82.0,1,180,5786341.451612903,1584696.5178082192,6,1,1
2013-10-07,2013,10,7,5.1,31.8,24.7,79.0,1,360,5792677.741935484,1584794.580821918,0,0,1
2013-10-08,2013,10,8,0.0,33.0,24.3,74.0,2,180,5799014.0322580645,1584892.6438356163,1,0,1
2013-10-09,2013,10,9,0.4,31.3,24.6,80.0,1,180,5805350.322580645,1584990.706849315,2,0,1
2013-10-10,2013,10,10,0.0,35.3,25.2,67.0,1,180,5811686.612903226,1585088.7698630136,3,0,1
2013-10-11,2013,10,11,0.0,34.9,24.6,74.0,2,180,5818022.903225807,1585186.8328767123,4,0,1
2013-10-12,2013,10,12,0.0,34.0,23.9,76.0,2,180,5824359.193548387,1585284.895890411,5,1,1
2013-10-13,2013,10,13,0.1,34.6,24.7,78.0,2,180,5830695.483870967,1585382.9589041097,6,1,1
2013-10-14,2013,10,14,21.6,33.4,24.4,80.0,2,180,5837031.774193549,1585481.0219178083,0,0,1
2013-10-15,2013,10,15,0.5,32.1,22.8,85.0,1,180,5843368.064516129,1585579.0849315068,1,0,1
2013-10-16,2013,10,16,0.0,33.8,24.7,81.0,1,60,5849704.354838709,1585677.1479452054,2,0,1
2013-10-17,2013,10,17,80.4,33.4,23.6,84.0,2,180,5856040.645161291,1585775.210958904,3,0,1
2013-10-18,2013,10,18,24.8,34.0,24.6,79.0,2,360,5862376.935483871,1585873.2739726028,4,0,1
2013-10-19,2013,10,19,0.0,34.0,24.1,80.0,2,180,5868713.225806451,1585971.3369863017,5,1,1
2013-10-20,2013,10,20,0.0,34.0,25.5,80.0,1,180,5875049.516129033,1586069.4,6,1,1
2013-10-21,2013,10,21,0.0,33.3,24.7,80.0,1,180,5881385.806451613,1586167.4630136986,0,0,1
2013-10-22,2013,10,22,12.0,33.0,23.7,85.0,1,360,5887722.096774193,1586265.5260273973,1,0,1
2013-10-23,2013,10,23,0.0,34.0,23.7,77.0,1,20,5894058.387096774,1586363.589041096,2,0,1
2013-10-24,2013,10,24,0.0,34.0,24.9,81.0,1,180,5900394.677419355,1586461.6520547946,3,0,1
2013-10-25,2013,10,25,0.0,34.0,24.8,80.0,1,180,5906730.967741936,1586559.715068493,4,0,1
2013-10-26,2013,10,26,5.0,33.0,23.7,80.0,2,360,5913067.258064516,1586657.7780821917,5,1,1
2013-10-27,2013,10,27,0.2,33.0,25.1,78.0,1,360,5919403.548387097,1586755.8410958904,6,1,1
2013-10-28,2013,10,28,16.0,32.6,23.6,83.0,2,220,5925739.838709678,1586853.904109589,0,0,1
2013-10-29,2013,10,29,25.9,32.8,24.1,86.0,2,70,5932076.129032258,1586951.9671232875,1,0,1
2013-10-30,2013,10,30,0.0,33.4,23.7,82.0,1,360,5938412.419354838,1587050.0301369864,2,0,1
2013-10-31,2013,10,31,153.7,32.5,23.4,88.0,2,180,5944748.70967742,1587148.0931506848,3,0,1
2013-11-01,2013,11,1,0.0,32.1,23.0,85.0,1,360,5951085.0,1587246.1561643835,4,0,1
2013-11-02,2013,11,2,17.6,32.5,24.3,81.0,2,360,5934270.733333333,1587344.2191780822,5,1,1
2013-11-03,2013,11,3,0.5,32.5,24.4,82.0,2,360,5917456.466666667,1587442.2821917809,6,1,1
2013-11-04,2013,11,4,0.2,33.5,24.5,80.0,2,360,5900642.2,1587540.3452054795,0,0,1
2013-11-05,2013,11,5,0.1,33.8,23.7,80.0,2,360,5883827.933333334,1587638.408219178,1,0,1
2013-11-06,2013,11,6,0.0,33.0,24.4,80.0,2,360,5867013.666666667,1587736.4712328766,2,0,1
2013-11-07,2013,11,7,0.2,28.4,24.6,90.0,2,360,5850199.4,1587834.534246575,3,0,1
2013-11-08,2013,11,8,40.9,32.3,24.3,81.0,2,180,5833385.133333334,1587932.597260274,4,0,1
2013-11-09,2013,11,9,0.0,33.7,24.7,82.0,2,360,5816570.866666666,1588030.660273973,5,1,1
2013-11-10,2013,11,10,0.0,33.2,24.7,80.0,3,360,5799756.6,1588128.723287671,6,1,1
2013-11-11,2013,11,11,82.6,28.8,23.6,92.0,2,360,5782942.333333333,1588226.7863013698,0,0,1
2013-11-12,2013,11,12,4.2,31.1,23.3,86.0,1,180,5766128.066666666,1588324.8493150685,1,0,1
2013-11-13,2013,11,13,4.8,32.8,24.2,84.0,2,180,5749313.8,1588422.9123287671,2,0,1
2013-11-14,2013,11,14,3.4,32.6,24.4,84.0,1,360,5732499.533333333,1588520.9753424658,3,0,1
2013-11-15,2013,11,15,0.0,32.6,24.0,76.0,2,360,5715685.266666667,1588619.0383561645,4,0,1
2013-11-16,2013,11,16,9.1,31.0,23.6,81.0,2,360,5698871.0,1588717.101369863,5,1,1
2013-11-17,2013,11,17,0.0,31.9,23.8,79.0,2,360,5682056.733333333,1588815.1643835616,6,1,1
2013-11-18,2013,11,18,0.0,32.2,22.9,78.0,3,360,5665242.466666667,1588913.2273972605,0,0,1
2013-11-19,2013,11,19,3.0,31.3,23.7,82.0,2,360,5648428.2,1589011.290410959,1,0,1
2013-11-20,2013,11,20,0.0,30.0,24.4,84.0,1,360,5631613.933333334,1589109.3534246576,2,0,1
2013-11-21,2013,11,21,5.8,30.8,24.6,86.0,2,360,5614799.666666667,1589207.4164383565,3,0,1
2013-11-22,2013,11,22,1.7,28.0,24.2,92.0,1,180,5597985.4,1589305.4794520547,4,0,1
2013-11-23,2013,11,23,0.0,30.8,24.8,86.0,1,360,5581171.133333334,1589403.5424657534,5,1,1
2013-11-24,2013,11,24,0.0,33.0,24.7,79.0,2,360,5564356.866666667,1589501.605479452,6,1,1
2013-11-25,2013,11,25,1.2,32.3,25.5,79.0,2,360,5547542.6,1589599.6684931507,0,0,1
2013-11-26,2013,11,26,0.0,31.6,23.9,84.0,1,360,5530728.333333333,1589697.7315068494,1,0,1
2013-11-27,2013,11,27,3.7,31.2,23.8,85.0,1,360,5513914.066666666,1589795.7945205478,2,0,1
2013-11-28,2013,11,28,1.8,27.7,23.6,92.0,2,360,5497099.8,1589893.8575342463,3,0,1
2013-11-29,2013,11,29,3.2,32.4,25.2,81.0,2,360,5480285.533333333,1589991.9205479452,4,0,1
2013-11-30,2013,11,30,8.6,30.6,23.7,90.0,1,360,5463471.266666667,1590089.983561644,5,1,1
2013-12-01,2013,12,1,0.0,33.1,24.6,80.0,2,40,5446657.0,1590188.0465753423,6,1,0
2013-12-02,2013,12,2,0.0,32.1,24.5,80.0,2,360,5461262.870967742,1590286.1095890412,0,0,0
2013-12-03,2013,12,3,1.0,33.1,24.7,80.0,2,360,5475868.741935484,1590384.1726027397,1,0,0
2013-12-04,2013,12,4,0.0,33.5,25.3,77.0,2,360,5490474.612903226,1590482.2356164383,2,0,0
2013-12-05,2013,12,5,2.6,34.0,25.6,79.0,2,70,5505080.483870967,1590580.298630137,3,0,0
2013-12-06,2013,12,6,0.0,32.8,25.8,82.0,1,220,5519686.354838709,1590678.3616438357,4,0,0
2013-12-07,2013,12,7,0.0,33.7,25.4,76.0,2,180,5534292.225806451,1590776.4246575343,5,1,0
2013-12-08,2013,12,8,2.0,33.1,24.5,81.0,2,360,5548898.096774193,1590874.4876712328,6,1,0
2013-12-09,2013,12,9,0.0,32.9,24.3,80.0,2,360,5563503.967741936,1590972.5506849317,0,0,0
2013-12-10,2013,12,10,0.0,31.4,23.9,83.0,2,360,5578109.838709678,1591070.61369863,1,0,0
2013-12-11,2013,12,11,0.4,32.2,24.4,82.0,2,360,5592715.70967742,1591168.6767123288,2,0,0
2013-12-12,2013,12,12,6.0,32.3,24.4,78.0,2,360,5607321.580645162,1591266.7397260277,3,0,0
2013-12-13,2013,12,13,0.0,33.2,23.6,76.0,2,360,5621927.451612903,1591364.802739726,4,0,0
2013-12-14,2013,12,14,0.0,33.2,23.4,75.0,2,360,5636533.322580645,1591462.8657534246,5,1,0
2013-12-15,2013,12,15,13.9,31.6,24.6,79.0,2,360,5651139.193548387,1591560.9287671233,6,1,0
2013-12-16,2013,12,16,0.8,28.8,23.7,91.0,1,360,5665745.064516129,1591658.991780822,0,0,0
2013-12-17,2013,12,17,0.0,30.9,24.8,84.0,1,360,5680350.935483871,1591757.0547945206,1,0,0
2013-12-18,2013,12,18,0.0,33.4,23.6,79.0,1,180,5694956.806451613,1591855.1178082193,2,0,0
2013-12-19,2013,12,19,1.8,33.7,24.0,80.0,1,360,5709562.677419355,1591953.1808219175,3,0,0
2013-12-20,2013,12,20,0.0,32.8,23.2,79.0,1,360,5724168.548387097,1592051.2438356164,4,0,0
2013-12-21,2013,12,21,0.0,32.0,24.1,80.0,2,360,5738774.419354838,1592149.306849315,5,1,0
2013-12-22,2013,12,22,9.2,32.0,23.6,83.0,2,360,5753380.29032258,1592247.3698630135,6,1,0
2013-12-23,2013,12,23,1.4,27.6,23.8,89.0,1,360,5767986.161290322,1592345.4328767124,0,0,0
2013-12-24,2013,12,24,5.0,31.8,24.5,82.0,1,360,5782592.0322580645,1592443.4958904108,1,0,0
2013-12-25,2013,12,25,5.3,30.8,24.4,90.0,2,360,5797197.903225807,1592541.5589041095,2,0,0
2013-12-26,2013,12,26,10.2,33.0,24.0,81.0,2,70,5811803.774193549,1592639.6219178082,3,0,0
2013-12-27,2013,12,27,0.0,33.0,24.7,78.0,2,360,5826409.645161291,1592737.6849315069,4,0,0
2013-12-28,2013,12,28,0.0,33.0,24.4,76.0,2,360,5841015.516129032,1592835.7479452055,5,1,0
2013-12-29,2013,12,29,0.0,33.5,24.6,75.0,2,40,5855621.387096774,1592933.8109589042,6,1,0
2013-12-30,2013,12,30,0.0,33.0,23.5,74.0,2,360,5870227.258064516,1593031.873972603,0,0,0
2013-12-31,2013,12,31,7.7,32.7,24.3,83.0,2,360,5884833.129032258,1593129.936986301,1,0,0
2014-01-01,2014,1,1,0.0,32.7,24.2,80.0,2,360,5899439.0,1593228.0,2,0,0
2014-01-02,2014,1,2,0.0,31.8,24.9,82.0,2,70,5888339.354838709,1593328.3150684931,3,0,0
2014-01-03,2014,1,3,0.0,32.0,24.4,79.0,2,360,5877239.70967742,1593428.6301369865,4,0,0
2014-01-04,2014,1,4,0.0,32.7,23.8,78.0,2,360,5866140.064516129,1593528.9452054794,5,1,0
2014-01-05,2014,1,5,5.6,33.2,24.2,77.0,2,360,5855040.419354838,1593629.2602739723,6,1,0
2014-01-06,2014,1,6,11.2,32.3,22.7,80.0,3,360,5843940.774193549,1593729.5753424657,0,0,0
2014-01-07,2014,1,7,20.7,25.7,22.7,94.0,2,360,5832841.129032258,1593829.8904109588,1,0,0
2014-01-08,2014,1,8,0.5,31.0,23.6,86.0,2,360,5821741.483870967,1593930.2054794522,2,0,0
2014-01-09,2014,1,9,2.4,31.5,22.2,83.0,3,360,5810641.838709678,1594030.5205479453,3,0,0
2014-01-10,2014,1,10,46.2,27.4,22.6,92.0,2,360,5799542.193548387,1594130.8356164384,4,0,0
2014-01-11,2014,1,11,80.8,24.3,22.6,94.0,2,360,5788442.548387097,1594231.1506849315,5,1,0
2014-01-12,2014,1,12,0.4,28.0,23.9,89.0,2,180,5777342.903225807,1594331.465753425,6,1,0
2014-01-13,2014,1,13,5.7,30.5,25.0,89.0,1,200,5766243.258064516,1594431.7808219178,0,0,0
2014-01-14,2014,1,14,22.7,28.8,24.6,92.0,1,70,5755143.612903226,1594532.095890411,1,0,0
2014-01-15,2014,1,15,7.3,31.0,23.4,88.0,1,70,5744043.967741936,1594632.410958904,2,0,0
2014-01-16,2014,1,16,0.0,32.0,24.4,81.0,1,360,5732944.322580645,1594732.7260273972,3,0,0
2014-01-17,2014,1,17,31.4,31.0,24.2,86.0,1,360,5721844.677419355,1594833.0410958903,4,0,0
2014-01-18,2014,1,18,14.2,29.7,22.9,86.0,2,360,5710745.0322580645,1594933.3561643837,5,1,0
2014-01-19,2014,1,19,9.4,24.0,23.0,93.0,2,360,5699645.387096774,1595033.6712328766,6,1,0
2014-01-20,2014,1,20,1.2,26.0,23.6,89.0,2,360,5688545.741935484,1595133.98630137,0,0,0
2014-01-21,2014,1,21,13.95,29.7,24.1,85.0,2,360,5677446.096774193,1595234.301369863,1,0,0
2014-01-22,2014,1,22,26.7,30.9,23.6,84.0,2,360,5666346.451612903,1595334.6164383562,2,0,0
2014-01-23,2014,1,23,13.35,29.9,24.0,82.0,3,360,5655246.806451613,1595434.9315068494,3,0,0
2014-01-24,2014,1,24,0.0,28.1,22.7,82.0,3,360,5644147.161290322,1595535.2465753425,4,0,0
2014-01-25,2014,1,25,0.0,30.3,21.6,74.0,2,360,5633047.516129032,1595635.5616438356,5,1,0
2014-01-26,2014,1,26,0.0,29.8,21.0,74.0,2,360,5621947.870967742,1595735.8767123288,6,1,0
2014-01-27,2014,1,27,1.1,28.3,22.0,84.0,3,360,5610848.225806451,1595836.191780822,0,0,0
2014-01-28,2014,1,28,3.4,31.7,22.4,74.0,3,360,5599748.580645162,1595936.506849315,1,0,0
2014-01-29,2014,1,29,0.0,30.7,22.7,78.0,3,360,5588648.935483871,1596036.821917808,2,0,0
2014-01-30,2014,1,30,0.0,30.1,23.0,80.0,3,360,5577549.29032258,1596137.1369863013,3,0,0
2014-01-31,2014,1,31,0.0,27.0,21.4,83.0,1,360,5566449.645161291,1596237.4520547944,4,0,0
2014-02-01,2014,2,1,0.0,33.1,24.1,79.0,2,180,5555350.0,1596337.7671232878,5,1,0
2014-02-02,2014,2,2,2.3,33.2,24.7,81.0,2,180,5558506.107142857,1596438.082191781,6,1,0
2014-02-03,2014,2,3,0.0,32.8,25.0,77.0,2,180,5561662.214285715,1596538.397260274,0,0,0
2014-02-04,2014,2,4,0.0,33.1,24.6,77.0,2,70,5564818.321428572,1596638.7123287672,1,0,0
2014-02-05,2014,2,5,8.8,32.1,24.0,80.0,2,360,5567974.428571428,1596739.0273972603,2,0,0
2014-02-06,2014,2,6,1.3,33.0,25.0,75.0,3,360,5571130.535714285,1596839.3424657534,3,0,0
2014-02-07,2014,2,7,0.75,29.2,24.3,88.0,2,360,5574286.642857143,1596939.6575342466,4,0,0
2014-02-08,2014,2,8,0.2,32.0,25.2,87.0,2,360,5577442.75,1597039.9726027397,5,1,0
2014-02-09,2014,2,9,0.2,27.8,23.7,88.0,2,360,5580598.857142857,1597140.2876712328,6,1,0
2014-02-10,2014,2,10,11.0,30.6,24.0,88.0,2,360,5583754.964285715,1597240.602739726,0,0,0
2014-02-11,2014,2,11,5.5,32.3,24.6,81.0,3,360,5586911.071428572,1597340.917808219,1,0,0
2014-02-12,2014,2,12,0.0,30.4,23.6,81.0,2,360,5590067.178571428,1597441.2328767122,2,0,0
2014-02-13,2014,2,13,0.0,31.0,23.8,80.0,3,360,5593223.285714285,1597541.5479452056,3,0,0
2014-02-14,2014,2,14,0.0,31.0,23.8,78.0,3,360,5596379.392857143,1597641.8630136987,4,0,0
2014-02-15,2014,2,15,0.0,31.3,24.0,77.0,3,360,5599535.5,1597742.178082192,5,1,0
2014-02-16,2014,2,16,0.0,30.9,24.0,80.0,3,360,5602691.607142857,1597842.493150685,6,1,0
2014-02-17,2014,2,17,0.0,30.5,23.1,79.0,3,360,5605847.714285715,1597942.808219178,0,0,0
2014-02-18,2014,2,18,0.0,32.0,23.0,74.0,1,360,5609003.821428572,1598043.1232876712,1,0,0
2014-02-19,2014,2,19,0.0,32.2,24.0,71.0,3,360,5612159.928571428,1598143.4383561644,2,0,0
2014-02-20,2014,2,20,0.0,31.2,23.0,76.0,2,360,5615316.035714285,1598243.7534246575,3,0,0
2014-02-21,2014,2,21,0.0,33.0,23.0,76.0,4,360,5618472.142857143,1598344.0684931506,4,0,0
2014-02-22,2014,2,22,0.0,32.7,23.8,71.0,3,360,5621628.25,1598444.3835616438,5,1,0
2014-02-23,2014,2,23,0.0,30.0,23.1,78.0,3,360,5624784.357142857,1598544.698630137,6,1,0
2014-02-24,2014,2,24,0.0,31.7,23.0,78.0,3,360,5627940.464285715,1598645.01369863,0,0,0
2014-02-25,2014,2,25,0.0,32.9,23.7,76.0,3,360,5631096.571428572,1598745.3287671234,1,0,0
2014-02-26,2014,2,26,0.0,32.0,23.8,82.0,3,360,5634252.678571428,1598845.6438356163,2,0,0
2014-02-27,2014,2,27,0.0,32.0,24.2,80.0,3,360,5637408.785714285,1598945.9589041097,3,0,0
2014-02-28,2014,2,28,0.0,32.7,24.0,79.0,3,360,5640564.892857143,1599046.2739726028,4,0,0
2014-03-01,2014,3,1,0.0,34.0,24.2,74.0,2,360,5643721.0,1599146.589041096,5,1,0
2014-03-02,2014,3,2,6.2,34.0,24.3,72.0,2,40,5642480.838709678,1599246.904109589,6,1,0
2014-03-03,2014,3,3,3.1,34.1,25.3,81.0,3,360,5641240.677419355,1599347.2191780822,0,0,0
2014-03-04,2014,3,4,0.0,33.4,24.9,75.0,3,40,5640000.516129033,1599447.534246575,1,0,0
2014-03-05,2014,3,5,0.2,33.8,23.9,80.0,3,360,5638760.354838709,1599547.8493150685,2,0,0
2014-03-06,2014,3,6,0.0,33.4,24.2,78.0,2,360,5637520.193548387,1599648.1643835616,3,0,0
2014-03-07,2014,3,7,0.0,32.2,24.4,75.0,3,360,5636280.0322580645,1599748.4794520547,4,0,0
2014-03-08,2014,3,8,0.0,32.6,23.8,78.0,3,360,5635039.870967742,1599848.7945205478,5,1,0
2014-03-09,2014,3,9,0.0,33.6,24.6,75.0,3,360,5633799.70967742,1599949.1095890412,6,1,0
2014-03-10,2014,3,10,4.15,32.2,24.1,81.0,1,360,5632559.548387097,1600049.4246575343,0,0,0
2014-03-11,2014,3,11,8.3,26.4,23.5,91.0,2,360,5631319.387096774,1600149.7397260277,1,0,0
2014-03-12,2014,3,12,2.0,33.0,25.3,81.0,2,220,5630079.225806451,1600250.0547945206,2,0,0
2014-03-13,2014,3,13,2.3,30.5,26.0,90.0,1,360,5628839.064516129,1600350.3698630135,3,0,0
2014-03-14,2014,3,14,2.6,32.0,25.3,81.0,2,360,5627598.903225807,1600450.6849315069,4,0,0
2014-03-15,2014,3,15,4.4,31.1,24.0,82.0,2,360,5626358.741935484,1600551.0,5,1,0
2014-03-16,2014,3,16,3.8,34.2,25.0,76.0,3,360,5625118.580645162,1600651.3150684931,6,1,0
2014-03-17,2014,3,17,3.2,30.2,24.2,88.0,2,360,5623878.419354838,1600751.6301369865,0,0,0
2014-03-18,2014,3,18,24.8,31.8,24.0,83.0,2,360,5622638.258064516,1600851.9452054794,1,0,0
2014-03-19,2014,3,19,4.6,26.8,24.0,92.0,2,360,5621398.096774193,1600952.2602739723,2,0,0
2014-03-20,2014,3,20,8.7,27.8,24.0,93.0,1,360,5620157.935483871,1601052.5753424657,3,0,0
2014-03-21,2014,3,21,0.4,30.2,24.2,86.0,2,360,5618917.774193549,1601152.8904109588,4,0,0
2014-03-22,2014,3,22,2.2,32.7,24.0,87.0,1,40,5617677.612903226,1601253.2054794522,5,1,0
2014-03-23,2014,3,23,78.2,33.0,23.6,85.0,1,360,5616437.451612903,1601353.5205479453,6,1,0
2014-03-24,2014,3,24,60.3,32.8,25.0,78.0,2,360,5615197.29032258,1601453.8356164384,0,0,0
2014-03-25,2014,3,25,2.0,32.8,25.5,82.0,2,360,5613957.129032258,1601554.1506849315,1,0,0
2014-03-26,2014,3,26,0.0,31.0,25.6,86.0,1,20,5612716.967741936,1601654.465753425,2,0,0
2014-03-27,2014,3,27,0.0,32.0,25.0,83.0,2,40,5611476.806451613,1601754.7808219178,3,0,0
2014-03-28,2014,3,28,0.0,33.6,25.1,80.0,2,40,5610236.645161291,1601855.095890411,4,0,0
2014-03-29,2014,3,29,27.2,33.1,24.6,80.0,2,360,5608996.483870967,1601955.410958904,5,1,0
2014-03-30,2014,3,30,0.0,32.2,26.0,79.0,2,360,5607756.322580645,1602055.7260273972,6,1,0
2014-03-31,2014,3,31,0.0,33.4,24.8,78.0,2,40,5606516.161290322,1602156.0410958903,0,0,0
2014-04-01,2014,4,1,0.0,33.1,24.0,74.0,2,40,5605276.0,1602256.3561643837,1,0,0
2014-04-02,2014,4,2,0.0,33.5,25.0,77.0,2,360,5610330.0,1602356.6712328766,2,0,0
2014-04-03,2014,4,3,0.0,33.5,25.0,78.0,2,360,5615384.0,1602456.98630137,3,0,0
2014-04-04,2014,4,4,0.0,32.8,24.7,81.0,2,20,5620438.0,1602557.301369863,4,0,0
2014-04-05,2014,4,5,0.0,34.4,24.5,74.0,2,360,5625492.0,1602657.6164383562,5,1,0
2014-04-06,2014,4,6,0.0,33.1,24.6,76.0,3,360,5630546.0,1602757.9315068494,6,1,0
2014-04-07,2014,4,7,0.0,32.8,26.0,77.0,3,360,5635600.0,1602858.2465753425,0,0,0
2014-04-08,2014,4,8,0.0,30.5,24.2,83.0,2,360,5640654.0,1602958.5616438356,1,0,0
2014-04-09,2014,4,9,0.0,31.0,25.0,85.0,2,360,5645708.0,1603058.8767123288,2,0,0
2014-04-10,2014,4,10,0.0,32.6,25.2,76.0,2,360,5650762.0,1603159.191780822,3,0,0
2014-04-11,2014,4,11,20.5,33.2,25.2,76.0,2,40,5655816.0,1603259.506849315,4,0,0
2014-04-12,2014,4,12,41.0,33.0,24.4,80.0,1,360,5660870.0,1603359.821917808,5,1,0
2014-04-13,2014,4,13,2.8,33.0,25.8,81.0,1,90,5665924.0,1603460.1369863013,6,1,0
2014-04-14,2014,4,14,7.2,33.3,25.5,83.0,1,180,5670978.0,1603560.4520547944,0,0,0
2014-04-15,2014,4,15,0.0,33.6,24.9,81.0,1,180,5676032.0,1603660.7671232878,1,0,0
2014-04-16,2014,4,16,0.0,34.0,25.1,79.0,2,360,5681086.0,1603761.082191781,2,0,0
2014-04-17,2014,4,17,4.4,33.5,25.2,79.0,2,360,5686140.0,1603861.397260274,3,0,0
2014-04-18,2014,4,18,28.8,32.5,24.6,83.0,1,360,5691194.0,1603961.7123287672,4,0,0
2014-04-19,2014,4,19,19.6,34.0,26.1,80.0,2,180,5696248.0,1604062.0273972603,5,1,0
2014-04-20,2014,4,20,0.0,33.7,25.7,78.0,2,180,5701302.0,1604162.3424657534,6,1,0
2014-04-21,2014,4,21,13.4,34.3,25.2,77.0,1,40,5706356.0,1604262.6575342466,0,0,0
2014-04-22,2014,4,22,30.7,33.7,25.0,79.0,2,40,5711410.0,1604362.9726027397,1,0,0
2014-04-23,2014,4,23,0.8,33.8,25.8,78.0,2,180,5716464.0,1604463.2876712328,2,0,0
2014-04-24,2014,4,24,0.8,33.8,26.0,81.0,1,180,5721518.0,1604563.602739726,3,0,0
2014-04-25,2014,4,25,0.4,34.8,26.0,76.0,2,360,5726572.0,1604663.917808219,4,0,0
2014-04-26,2014,4,26,0.0,34.2,24.3,72.0,2,40,5731626.0,1604764.2328767122,5,1,0
2014-04-27,2014,4,27,0.0,34.4,25.1,71.0,2,360,5736680.0,1604864.5479452056,6,1,0
2014-04-28,2014,4,28,1.0,35.3,25.6,72.0,2,40,5741734.0,1604964.8630136987,0,0,0
2014-04-29,2014,4,29,0.0,34.4,26.3,74.0,2,70,5746788.0,1605065.178082192,1,0,0
2014-04-30,2014,4,30,0.0,34.3,26.5,76.0,2,180,5751842.0,1605165.493150685,2,0,0
2014-05-01,2014,5,1,0.0,34.8,26.3,73.0,2,180,5756896.0,1605265.808219178,3,0,0
2014-05-02,2014,5,2,0.0,35.1,25.3,72.0,1,90,5755513.612903226,1605366.1232876712,4,0,0
2014-05-03,2014,5,3,0.0,35.1,25.0,70.0,2,360,5754131.225806451,1605466.4383561644,5,1,0
2014-05-04,2014,5,4,0.0,35.7,26.1,71.0,2,90,5752748.838709678,1605566.7534246575,6,1,0
2014-05-05,2014,5,5,0.0,35.0,26.9,73.0,2,220,5751366.451612903,1605667.0684931506,0,0,0
2014-05-06,2014,5,6,0.0,34.4,26.5,75.0,2,180,5749984.064516129,1605767.3835616438,1,0,0
2014-05-07,2014,5,7,0.0,34.0,26.8,76.0,2,20,5748601.677419355,1605867.698630137,2,0,0
2014-05-08,2014,5,8,0.0,34.3,26.6,77.0,2,40,5747219.29032258,1605968.01369863,3,0,0
